Start station,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Cluster
"Albany Street, The Regent's Park",-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.78,2.863492063492063,1.4204545454545454,0.9818181818181817,0.8,0.1376811594202898,0.5585585585585586,0.4883720930232558,0.09840425531914887,0.24493243243243246,0.08421052631578929,0.26923076923076916,0.6118012422360248,0.18693284936479126,0.22222222222222232,-0.04761904761904745,0.0,0
"Aldersgate Street, Barbican",-0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.3027777777777776,0.7331511839708562,4.81968253968254,3.3478639930252836,1.1859649122807017,0.6666666666666667,0.8461538461538463,1.345029239766082,0.8965034965034966,1.4915254237288136,1.6622807017543861,3.2222222222222223,5.1925708699902255,1.7745849297573435,1.3703703703703705,1.2448979591836733,0.2652439024390243,0.36363636363636354,1
"Argyle Street, Kings Cross",0.25,1.0,0.16666666666666674,0.0,0.06666666666666665,-0.06730769230769229,1.1735849056603773,19.113095238095237,31.633680555555557,10.053349875930522,3.899453551912568,2.919458303635068,1.7327586206896552,0.8961038961038958,1.675974025974026,0.5921198668146503,0.8177387914230021,-1.081638418079096,-0.07368421052631602,0.5777664456909739,0.5329670329670328,0.43157894736842106,0.9722222222222223,0.6296296296296295,1
"Bankside Mix, Bankside",0.2857142857142858,0.33333333333333326,0.0,0.0,0.5,0.0,0.0,0.01401401401401392,-0.1334622823984526,-0.013605442176870763,0.15053763440860224,0.807936507936508,0.36904761904761907,0.27633378932968533,0.5784946236559141,0.7416267942583732,1.0714285714285716,4.0550887021475255,1.594924812030075,0.4646983311938382,0.616260162601626,0.8571428571428572,0.20538720538720545,-0.8181818181818181,0
"Baylis Road, Waterloo",0.07894736842105265,0.0,0.0,0.0,0.0,0.0,1.1469945355191256,2.6959761549925485,8.206088992974237,3.7483606557377045,1.559322033898305,1.0955882352941175,0.8136363636363637,1.06312292358804,0.7261538461538461,0.5512572533849132,1.1238479262672814,2.0452380952380955,2.256862745098039,0.9885964912280703,0.9421252371916506,0.8636363636363638,0.959051724137931,0.6291793313069909,1
"Bell Street , Marylebone",0.0,0.0,0.0,0.0,0.0,0.1200000000000001,0.43243243243243246,1.1886792452830188,5.380952380952381,1.634259259259259,0.5,0.4444444444444444,0.30000000000000004,0.627906976744186,0.7714285714285714,0.38095238095238093,0.17272727272727262,0.48809523809523814,0.18874999999999997,0.3827956989247312,-0.036199095022624306,0.125,0.1428571428571428,0.4285714285714286,0
"Blackfriars Station, St. Paul's",0.1428571428571428,-0.875,0.0,0.5,-0.06666666666666665,0.1875,0.19590643274853803,1.325816843074091,4.543276430068883,2.3142857142857145,0.6611764705882353,0.5849358974358974,0.5510638297872339,1.0,0.2899728997289972,0.38949275362318847,2.281779661016949,6.469545957918051,6.102150537634409,2.1889559965487493,1.0968379446640315,0.7356321839080462,0.2543103448275863,0.4761904761904763,1
"Bouverie Street, Temple",0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,-0.02910052910052907,-0.8836206896551724,-0.3993558776167472,0.5384615384615385,0.28,0.3859649122807016,0.3585858585858588,0.5090909090909093,0.41290322580645156,0.8518518518518516,4.698412698412699,4.389830508474576,2.2830188679245285,0.9487179487179487,0.3157894736842106,0.22222222222222232,0.1428571428571428,0
"Broadcasting House, Marylebone",0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,0.03693181818181812,0.19298921417565484,0.4411764705882353,0.13636363636363646,0.3310023310023309,0.9534883720930232,0.9944444444444445,0.8478260869565217,0.8535714285714284,1.3981481481481481,3.0597701149425287,2.8354231974921635,1.007246376811594,0.41025641025641035,0.625,-0.30000000000000004,0.19999999999999996,0
"Carey Street, Holborn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1428571428571428,-0.2946428571428572,-0.7095238095238094,-0.02051282051282044,0.07336956521739135,-0.05714285714285716,0.12063492063492043,-0.11904761904761907,0.6000000000000001,0.6630434782608696,2.14935064935065,2.7333333333333334,1.3201754385964914,1.057142857142857,0.3214285714285714,-0.7647058823529411,0.125,0
"Charlbert Street, St. John's Wood",0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777777,0.8859649122807016,1.9847457627118645,0.7000000000000002,0.6206896551724137,0.46666666666666656,0.6176470588235294,0.16666666666666674,0.038961038961039085,0.04761904761904745,0.2857142857142858,0.3789473684210527,0.017595307917888547,0.32258064516129026,0.3055555555555556,0.5,0.0,0.08333333333333326,0
"Charles II Street, West End",0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3925925925925926,-0.1428571428571428,0.19999999999999996,0.3458646616541352,0.14076246334310838,0.34615384615384626,0.37784090909090917,0.2529411764705882,0.774390243902439,1.778450363196126,1.52987012987013,0.24,0.4196428571428572,0.375,0.803030303030303,0.0,0
"Charlotte Street, Fitzrovia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.8098290598290598,-0.026315789473684292,0.1166666666666667,0.4015151515151514,0.911764705882353,0.9584599797365756,0.8349358974358974,0.7222222222222223,0.2731092436974789,1.1840659340659343,1.843939393939394,1.3605200945626477,0.8794326241134753,0.5142857142857145,0.25,-0.8333333333333333,0
"Cheapside, Bank",0.0,0.0,0.0,0.0,0.0,0.0,-0.01025641025641022,0.6920634920634923,-0.691397849462366,-0.10416666666666652,0.5903448275862067,0.6545584045584043,1.7070707070707072,2.129032258064516,2.3212917350848388,2.5580645161290327,4.433189655172414,12.484375,7.548387096774192,3.7005772005772006,1.893617021276596,0.18571428571428572,0.19999999999999996,0.25,1
"Chelsea Green, Chelsea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7173913043478262,1.088888888888889,0.5853658536585367,0.28,0.2666666666666666,0.23076923076923084,0.1499999999999999,0.17391304347826098,0.0,0.605263157894737,0.08529411764705896,0.40740740740740744,-0.06593406593406592,0.0,0.0,0.0,-0.6666666666666667,0
"Concert Hall Approach 1, South Bank",0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.9545454545454546,3.590909090909091,1.9714285714285715,0.21739130434782616,0.36363636363636354,-0.039215686274509665,0.6875,0.16450216450216448,0.34615384615384626,0.10389610389610393,0.5862433862433862,0.5962732919254659,0.49242424242424243,0.21739130434782616,0.28846153846153855,0.10256410256410242,0.4545454545454546,0
"Cotton Garden Estate, Kennington",0.0,0.0,0.0,0.0,0.0,0.0,1.4333333333333331,0.9130434782608696,0.0,1.0566037735849059,0.7666666666666666,0.021739130434782705,0.3571428571428572,-0.18840579710144945,0.26086956521739135,0.36363636363636354,0.20833333333333326,0.20740740740740748,0.2661290322580645,0.45571658615136856,-0.31666666666666665,-0.028571428571428692,-0.10000000000000009,0.0,0
"Cromer Street, Bloomsbury",-0.20833333333333326,0.0,0.0,0.0,0.0,0.0,0.07692307692307687,0.19047619047619047,1.1176470588235294,2.395959595959596,1.2321428571428572,0.8292682926829269,0.33333333333333326,0.4411764705882353,-0.06578947368421062,0.4023809523809525,0.16532258064516125,0.5675990675990676,-0.18131868131868134,0.14574898785425083,0.07777777777777772,-0.12083333333333335,1.4166666666666667,1.5555555555555554,0
"Curzon Street, Mayfair",0.07692307692307687,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,-0.09523809523809534,0.01098901098901095,0.24,0.24,0.1428571428571428,0.3870967741935485,-0.06060606060606055,0.5806451612903225,0.2857142857142858,0.7777777777777777,1.536842105263158,0.5579710144927537,0.5400696864111498,0.48275862068965525,0.4285714285714286,0.46666666666666656,0.0,0
"Denyer Street, Knightsbridge",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5609756097560976,0.6666666666666667,0.28125,0.02499999999999991,0.3666666666666667,0.2272727272727273,0.22222222222222232,-0.2058823529411764,0.3125,0.2620967741935485,0.1506493506493507,0.5333333333333334,0.1428571428571428,0.19999999999999996,0.0,0.0,0.0,0
"Eagle Wharf Road, Hoxton",0.6666666666666667,0.0,0.0,0.0,0.0,0.3902439024390243,1.9830508474576272,3.870967741935484,12.135110294117647,6.650625,1.4626623376623376,1.1400000000000001,1.377049180327869,0.7171428571428573,0.6092436974789917,0.5762527233115469,0.6653658536585367,1.263709677419355,2.0395894428152497,0.4322781525687598,0.19699812382739212,0.05434782608695654,0.5595238095238095,0.09090909090909083,1
"Earnshaw Street , Covent Garden",0.4444444444444444,0.0,0.25,0.0,0.0,0.0,0.125,0.3055555555555556,0.5771428571428572,0.3130630630630631,0.41025641025641035,0.21190476190476182,0.4850427350427351,0.5416666666666667,0.6666666666666667,0.6307277628032346,1.54093567251462,2.1666666666666665,2.2562841530054643,1.1945812807881775,0.7708333333333333,0.8577235772357723,0.6794871794871795,1.0625,0
"Ebury Bridge, Pimlico",0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666674,0.0,1.1442307692307692,0.35964912280701755,0.2681818181818181,0.3870967741935485,0.3571428571428572,0.29965156794425085,0.6190476190476191,0.11111111111111116,0.28963414634146334,0.6024955436720143,0.09999999999999987,-0.02777777777777768,0.41666666666666674,0.23076923076923084,-0.20833333333333326,0.0,0
"Falkirk Street, Hoxton",0.25,-0.25,0.0,0.0,0.0,0.33333333333333326,0.08695652173913038,0.0,2.5317460317460316,1.3469387755102042,0.5652173913043479,0.6631205673758864,0.0625,0.28181818181818197,0.3666666666666667,0.5027027027027027,0.6904761904761905,0.7333333333333334,0.5,0.5,0.29714285714285715,0.16666666666666674,-0.04117647058823537,-0.036363636363636376,0
"Farringdon Lane, Clerkenwell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,-0.07222222222222241,1.1620227038183695,-0.0714285714285714,0.19999999999999996,-0.09961685823754785,0.5681818181818181,0.4285714285714286,0.2272727272727273,-0.22222222222222232,3.1186113789778203,1.2689655172413794,0.5422297297297298,0.19444444444444442,0.5161290322580645,0.05769230769230771,0.3448275862068966,0
"Fashion Street, Whitechapel",0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913038,0.5909090909090908,0.8454545454545455,0.4782608695652173,0.18518518518518512,0.3846153846153846,0.22499999999999987,0.39473684210526305,0.23076923076923084,-0.050000000000000044,0.24242424242424243,0.23484848484848486,0.8798185941043082,0.6216216216216217,-0.04166666666666674,0.33333333333333326,0.0,0
"Finsbury Circus, Liverpool Street",0.0,0.0,0.0,0.0,0.0,0.0,0.12299465240641716,2.2456140350877196,7.159392789373815,1.6360392506690453,0.6904761904761905,0.7485928705440901,0.7647058823529411,0.5546129374337221,0.2152173913043478,0.2763285024154589,1.7678571428571428,5.376099706744869,5.743796526054591,2.8260188087774294,1.2088888888888887,0.6216216216216217,0.9583333333333333,0.38888888888888884,1
"Finsbury Library , Finsbury",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,1.558029689608637,0.8473684210526315,0.2832167832167831,0.42307692307692313,0.26801801801801806,0.6918918918918919,0.2571428571428571,0.8133333333333335,1.4182389937106918,1.6771752837326608,0.7028571428571428,0.823671497584541,0.43999999999999995,0.11363636363636354,0.050000000000000044,0.0,0
"Great Dover Street, The Borough",-0.5454545454545454,0.0,0.0,0.0,0.06666666666666665,0.0,0.5,2.2711864406779663,6.171385991058123,3.3559322033898304,1.1962264150943398,1.4705882352941178,1.0816326530612246,0.9720279720279719,0.7133258678611423,0.5,0.6702317290552584,0.5393772893772892,0.33333333333333326,0.2835026608611515,0.06518282988871227,0.4449715370018976,-0.07285714285714273,0.10416666666666674,0
"Green Park Station, Mayfair",0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,-0.10763520678685046,0.9334733893557423,0.8012422360248446,0.8809523809523809,0.4500000000000002,1.0054347826086958,0.9786821705426354,1.2541666666666664,0.940705128205128,1.0392156862745099,1.7321428571428572,1.8125,1.309090909090909,0.9746031746031747,1.0714285714285716,0.2272727272727273,0.0,1
"Hampstead Road, Euston",0.19999999999999996,0.10000000000000009,0.0,0.0,0.125,0.33333333333333326,0.0,0.45673076923076916,1.5344827586206895,1.5273338940285957,0.27222222222222214,0.6300211416490487,0.8463356973995271,0.9537414965986393,0.4464285714285714,1.0133333333333334,1.2894736842105263,3.6507936507936507,2.1333333333333337,1.1576923076923076,0.811529933481153,0.5461538461538462,0.34375,0.33333333333333326,1
"Hardwick Street, Clerkenwell",0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.6666666666666667,1.4285714285714284,1.0681818181818183,0.5625,0.6666666666666667,0.5476190476190477,0.7,0.09259259259259256,0.32000000000000006,0.32258064516129026,0.06666666666666665,0.4964539007092199,0.3870967741935485,0.009803921568627416,0.3377192982456141,0.30000000000000004,0.18181818181818188,0
"Hatton Garden, Holborn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22113022113022107,0.3090909090909091,0.3292806484295845,0.08522727272727271,0.5249999999999999,0.2360248447204969,0.5838095238095238,0.7836257309941519,0.8777777777777778,2.125292740046839,5.478908188585608,3.3129218900675026,1.7838765008576332,0.9750000000000001,0.8083333333333333,0.7,0.0,1
"Hop Exchange, The Borough",0.38095238095238093,0.16666666666666674,0.0,0.0,0.0,0.125,0.03181818181818197,0.5675675675675675,1.7529806259314455,1.1771826852531182,1.4666666666666666,1.3205741626794258,2.218782249742002,2.947916666666667,2.7509107468123863,1.7227272727272729,3.223473837209302,5.0175,3.3186141304347827,2.5102459016393444,1.4760928961748634,1.5792622133599203,1.856818181818182,0.5222222222222224,1
"Houghton Street, Strand",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,-0.6761904761904762,-0.28787878787878785,-0.23557692307692313,0.04470588235294115,0.09890109890109877,0.5455486542443064,0.8311817279046676,1.1458333333333335,1.7884615384615385,2.9226190476190474,1.55052790346908,1.1111111111111112,0.6153846153846154,0.2666666666666666,0.0,0.0,0
"Hoxton Street, Hoxton",0.0,0.0,0.0,0.0,0.0,0.0,0.3170731707317074,0.7083333333333333,1.2833333333333332,0.3389154704944177,0.558139534883721,0.23529411764705888,-0.1200000000000001,-0.08333333333333326,0.43333333333333335,-0.03703703703703698,0.059523809523809534,0.37142857142857144,0.6375,0.2941176470588236,-0.08333333333333326,-0.15909090909090917,0.41666666666666674,-0.33333333333333326,0
"Killick Street, King's Cross",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4864864864864864,0.30000000000000004,0.3571428571428572,0.25,0.3157894736842106,0.3529411764705883,-0.05990783410138256,0.18095238095238098,0.017142857142857126,0.47146401985111663,0.25,-0.6428571428571428,0.4285714285714286,0.0,0.0,0.0,0
"King Edward Walk, Waterloo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.4814814814814814,0.24603174603174605,0.1499999999999999,0.36363636363636354,0.33333333333333326,0.20000000000000018,0.33333333333333326,0.19047619047619047,0.30434782608695654,0.30434782608695654,0.2777777777777777,-0.02777777777777768,0.33333333333333326,0.0,0.10000000000000009,0
"Knightsbridge, Hyde Park",0.0,0.22222222222222232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.928571428571429,0.23529411764705888,0.0,-0.16666666666666674,0.11111111111111116,0.3846153846153846,-0.2666666666666666,0.5394736842105263,0.5384615384615383,0.09999999999999987,0.4500000000000002,1.3333333333333335,0.1428571428571428,0.22222222222222232,0.028571428571428692,0
"Lambeth Palace Road, Waterloo",-0.48888888888888893,0.5,0.0,0.0,0.0,0.0,0.3157894736842106,0.21203007518797,0.6795348837209303,1.366666666666667,0.6958333333333333,0.6642156862745097,0.6666666666666665,1.403846153846154,1.5174731182795698,1.361111111111111,2.490015360983103,5.109375,2.6948275862068964,1.3107769423558897,0.804761904761905,0.7064516129032257,0.6216216216216217,-1.0087719298245612,1
"Millennium Hotel, Mayfair",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32352941176470584,-0.17500000000000004,0.1333333333333333,0.29370629370629375,0.22222222222222232,0.3076923076923077,0.0641025641025641,-0.08791208791208804,0.2272727272727273,0.5,0.5357142857142858,0.65625,0.0,0.0,0.0,0.0,0.0,0
"New Cavendish Street, Marylebone",-0.08333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0490196078431373,0.8720930232558142,0.9206349206349205,0.5666666666666667,0.5945945945945945,0.8183760683760686,0.9190476190476191,0.08831168831168834,0.29166666666666674,0.6603174603174602,1.2107142857142856,0.8999999999999999,0.45238095238095255,0.1847826086956521,0.1875,0.375,0.0,0
"New Globe Walk, Bankside",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571432,0.41571194762684116,0.21640316205533594,-0.0625,0.16666666666666674,0.10833333333333317,0.3229813664596273,0.25,0.3859649122807016,0.4736842105263157,1.4121212121212123,1.0836120401337792,0.3055555555555556,0.2333333333333334,0.375,0.3545454545454545,0.5777777777777777,0
"Panton Street, West End",0.16666666666666674,0.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.11538461538461542,0.14349276974416014,0.0959595959595958,0.3600000000000001,-0.08260869565217388,0.47272727272727266,0.33333333333333326,0.8552380952380954,0.9666666666666668,1.0034965034965035,1.444331983805668,1.600596125186289,1.979757085020243,0.8835784313725492,0.20333333333333337,0.4883720930232558,0.826086956521739,0
"Park Street, Bankside",0.0,-0.5,0.0,0.0,0.0,0.0,0.07692307692307687,0.11111111111111116,0.41929499072356213,0.030769230769230882,0.17582417582417564,-0.012820512820512997,-0.2727272727272727,0.326797385620915,0.34285714285714275,0.8174603174603174,-0.04176904176904195,0.20952380952380967,0.4578754578754578,-0.020689655172413612,0.6086956521739131,0.22222222222222232,0.19999999999999996,0.33333333333333326,0
"Pindar Street, Liverpool Street",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,-0.7766798418972332,-0.07499999999999996,-0.2857142857142858,0.33333333333333326,-0.11904761904761907,0.33333333333333326,-1.3387096774193548,0.17647058823529416,0.6486486486486487,1.4807692307692308,1.4851851851851852,0.0,0.5641025641025641,0.0,0.0,0.0,0
"Porchester Place, Paddington",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1333333333333333,1.7719298245614035,-0.3857442348008382,0.4904761904761905,-0.1523809523809525,-0.16346153846153855,0.34834834834834827,0.8722222222222222,0.5,0.6952104499274312,0.9910414333706608,0.631578947368421,0.5130718954248366,0.125,0.23529411764705888,0.11111111111111094,0.09090909090909083,0
"Queen Mother Sports Centre, Victoria",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.9500000000000002,1.3333333333333335,0.0,0.2777777777777777,0.43333333333333335,0.5918367346938775,0.55,0.4242424242424243,0.19444444444444442,0.4328165374677002,0.4300111982082866,1.1859649122807017,0.4668989547038329,0.08571428571428585,0.17857142857142838,0.0,0
"Red Lion Square, Holborn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333326,0.06366459627329202,0.6591304347826086,0.27521008403361336,0.5185185185185186,0.3666666666666667,0.38888888888888884,0.4642857142857142,0.5,0.9423076923076923,1.9622641509433962,0.9944444444444445,0.3913043478260869,0.48913043478260865,0.19999999999999996,0.4285714285714286,0.0,0
"Risinghill Street, Angel",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28260869565217384,1.2000000000000002,0.605263157894737,0.40740740740740744,0.55,0.28,0.43999999999999995,0.47058823529411775,0.19999999999999996,0.2857142857142858,0.11111111111111116,0.32000000000000006,0.26315789473684204,0.1578947368421053,0.2857142857142858,0.11764705882352944,0.19999999999999996,0
"Sail Street, Vauxhall",0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.38235294117647056,0.33333333333333326,3.0508474576271185,0.9607843137254901,0.5625,0.35483870967741926,0.24137931034482762,0.3214285714285714,0.36363636363636354,0.3125,0.30263157894736836,0.5650510204081634,0.8333333333333333,0.5675675675675675,0.008403361344537785,-0.08333333333333326,-0.08333333333333326,0.0,0
"Scala Street, Fitzrovia",0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.012605042016806678,-0.13454545454545452,0.0,0.18534482758620685,0.43488372093023253,0.5890909090909091,0.39393939393939403,0.4756756756756757,0.6932367149758454,0.9523809523809523,1.7602459016393444,2.6010928961748636,1.1739130434782608,0.5769230769230769,0.5,0.75,0.5454545454545454,0
"Shouldham Street, Marylebone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.5081967213114753,2.6,0.8695652173913044,0.5571428571428572,0.33333333333333326,0.4612403100775193,0.5925925925925926,0.4137931034482758,0.22843822843822847,0.5945945945945945,0.8129251700680271,0.12323491655969177,0.3600000000000001,0.030769230769230882,0.36363636363636354,0.2142857142857142,0
"St. Katharine's Way, Tower",-0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.8148148148148149,2.2132616487455197,1.1709145427286354,0.2333333333333334,0.2708333333333335,-0.09523809523809534,0.4347826086956521,0.07499999999999996,0.41666666666666674,0.8700000000000001,0.5900709219858156,0.4967441860465116,0.27639751552795033,0.16666666666666674,0.40476190476190466,-0.2597402597402596,0.23809523809523814,0
"Tachbrook Street, Victoria",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227272727272727,3.596774193548387,1.0499999999999998,0.6477272727272727,0.7575757575757576,0.5608695652173914,0.2738095238095237,0.5915915915915915,0.8717948717948718,0.5052631578947369,0.55,0.46153846153846145,0.4666666666666668,0.41176470588235303,0.3354037267080745,0.16666666666666674,0.09090909090909083,0
"Tavistock Place, Bloomsbury",0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.5526315789473684,1.8894523326572006,1.2936507936507935,0.8076923076923077,0.5277777777777777,0.26875000000000004,0.17302052785923738,0.6590909090909092,0.3981900452488687,0.46777546777546797,0.7935606060606062,0.22510518934081336,0.07646176911544234,0.22043010752688175,0.07333333333333325,0.23529411764705888,0.1071428571428572,0
"Tower Gardens , Tower",0.36363636363636354,0.25,0.0,4.0,0.0,0.0,0.21739130434782616,0.7230769230769232,0.6536170212765957,0.3896103896103895,0.38749999999999996,0.15151515151515138,0.4285714285714286,0.3737373737373737,0.8730158730158728,0.45873015873015865,1.3095238095238093,2.0482456140350878,1.6623931623931623,0.7745098039215685,0.34285714285714275,-0.3999999999999999,0.6571428571428573,0.5583333333333333,0
"Warren Street Station, Euston",-0.48076923076923084,0.22222222222222232,0.0714285714285714,0.0,0.0,0.0,0.23809523809523814,1.2848039215686273,4.573870573870574,1.6083870967741936,1.5992753623188407,1.2454545454545454,1.7758284600389864,2.1233396584440225,1.627181385510312,2.2174638487208007,2.240625,4.275418275418275,3.2619047619047623,3.0893300248138957,2.2222222222222223,1.1172413793103448,0.9305555555555558,0.588235294117647,1
"Waterloo Bridge, South Bank",0.0,-2.333333333333333,0.0,0.0,0.0,0.0,0.0,1.25,2.227272727272727,1.6451612903225805,0.36363636363636354,0.27380952380952395,0.7142857142857142,0.125,0.3076923076923077,-0.05714285714285716,0.18181818181818188,-0.14614121510673228,0.03361344537815136,0.01538461538461533,-0.1166666666666667,0.25,0.6363636363636365,0.6842105263157894,0
"Waterloo Station 1, Waterloo",0.30000000000000004,0.0,0.0,0.0,0.0,0.0,5.639344262295082,19.754603174603176,35.08730158730158,16.00921658986175,6.852011494252873,2.2199999999999998,1.414141414141414,1.1636500754147812,0.7118794326241134,-0.18181818181818166,-1.1646423751686907,-2.2736842105263158,-0.4257575757575758,0.12655279503105588,-0.6470588235294117,-0.11833785004516706,0.8458823529411765,0.8518518518518519,1
"Wellington Arch, Hyde Park",0.11111111111111116,-0.26666666666666683,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.3756521739130434,0.3309523809523811,0.2666666666666666,1.5442583732057416,0.8013937282229966,0.21794871794871806,0.8285714285714283,1.1062271062271065,1.476190476190476,0.617037037037037,0.8958333333333335,1.156451612903226,0.39814814814814836,0.3181818181818181,-0.0714285714285714,0.5,0
"Wellington Street , Strand",0.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.5,0.08181818181818179,0.4124149659863947,0.3797909407665505,0.21895424836601296,0.5055555555555555,0.7050505050505051,0.8791666666666667,1.6586538461538463,1.1518716577540105,1.269047619047619,3.0097146326654522,3.529878618113912,2.587254901960784,1.6785714285714284,1.656862745098039,2.85,0.0,1
"Westminster University, Marylebone",0.22222222222222232,0.0,0.0,0.0,0.0,0.0,0.0,0.4464285714285714,0.6700111482720179,0.19999999999999996,0.41666666666666674,0.17647058823529416,0.35483870967741926,-0.1785714285714286,0.42500000000000004,0.6435897435897435,0.5247252747252749,0.3136363636363635,0.4642857142857142,0.2384615384615385,0.02666666666666684,0.17500000000000004,0.33333333333333326,0.0,0
"Windsor Terrace, Hoxton",0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553192,1.1666666666666665,3.4089184060721065,2.150793650793651,0.7619047619047619,0.5161290322580645,-0.030303030303030276,0.4285714285714286,0.2008928571428572,0.34615384615384626,0.25,2.166666666666667,1.4287280701754388,0.6564102564102565,0.3999999999999999,0.14438502673796805,-0.15277777777777768,-0.33333333333333326,0
"Wood Street, Guildhall",0.0,0.0,0.0,0.0,0.0,0.0,-0.0714285714285714,-0.48051948051948057,-0.13725490196078427,-0.20105820105820116,0.18181818181818166,-0.09999999999999987,0.4411764705882353,0.6340909090909093,0.46212121212121215,0.5649122807017544,1.4983766233766236,3.7704918032786887,1.6666666666666665,0.8387096774193548,0.34782608695652173,0.36363636363636354,0.33333333333333326,0.0,0
